track_name,element,album_name,artist,lyric,line
[Reboot],Chorus,FANDOM,Waterparks,"The heart I gave, it was a decoy",79
[Reboot],Chorus,FANDOM,Waterparks,I'm just here to destroy,80
[Reboot],Chorus,FANDOM,Waterparks,"Love, love, love",81
[Reboot],Outro,FANDOM,Waterparks,"I never promised you your dream boy, dream, dream boy",82
[Reboot],Outro,FANDOM,Waterparks,"Dream boy, dream boy",83
[Reboot],Outro,FANDOM,Waterparks,"Dream boy, dream boy, dream boy, dream boy, dream",84
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,I said I loved you to death,1
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,So I must be dead,2
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,It makes me sick you know my skin,3
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,My sins are all built in,4
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,"You know, so I must be dead",5
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,It makes me sick you know my skin,6
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,"My freckles and my hands, you know",7
I Felt Younger When We Met,Verse 1,FANDOM,Waterparks,I'd never seen a face with your type of shine,8
I Felt Younger When We Met,Verse 1,FANDOM,Waterparks,You moved in behind my eyes and built yourself a shrine,9
I Felt Younger When We Met,Verse 1,FANDOM,Waterparks,But then you ran away,10
I Felt Younger When We Met,Verse 1,FANDOM,Waterparks,And you left the picture frames,11
I Felt Younger When We Met,Verse 1,FANDOM,Waterparks,Now I don't see my face the same,12
I Felt Younger When We Met,Pre-Chorus,FANDOM,Waterparks,Do you see,13
I Felt Younger When We Met,Pre-Chorus,FANDOM,Waterparks,You're the reason I can't sleep?,14
I Felt Younger When We Met,Pre-Chorus,FANDOM,Waterparks,Lose it where your head should be,15
I Felt Younger When We Met,Pre-Chorus,FANDOM,Waterparks,In the dark between my sheets,16
I Felt Younger When We Met,Pre-Chorus,FANDOM,Waterparks,Do you see,17
I Felt Younger When We Met,Pre-Chorus,FANDOM,Waterparks,You're the reason I can't sleep?,18
I Felt Younger When We Met,Pre-Chorus,FANDOM,Waterparks,Lose it where your head should be,19
I Felt Younger When We Met,Pre-Chorus,FANDOM,Waterparks,In the dark between my sheets,20
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,I said I loved you to death,21
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,So I must be dead,22
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,It makes me sick you know my skin,23
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,My sins are all built in,24
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,"You know, so I must be dead",25
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,It makes me sick you know my skin,26
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,"My freckles and my hands, you know",27
I Felt Younger When We Met,Verse 2,FANDOM,Waterparks,Sober makes the months go slower,28
I Felt Younger When We Met,Verse 2,FANDOM,Waterparks,(So I tried to get away),29
I Felt Younger When We Met,Verse 2,FANDOM,Waterparks,"I flew to California, I",30
I Felt Younger When We Met,Verse 2,FANDOM,Waterparks,(I chose the worst place),31
I Felt Younger When We Met,Verse 2,FANDOM,Waterparks,It's where I flew to see you for the first time,32
I Felt Younger When We Met,Verse 2,FANDOM,Waterparks,"I was broke but sold half of my records, gave the money to an airline",33
I Felt Younger When We Met,Verse 2,FANDOM,Waterparks,2015 was cold and I was see-through,34
I Felt Younger When We Met,Verse 2,FANDOM,Waterparks,"Had to meet you, now I'm watching past me in the rearview",35
I Felt Younger When We Met,Pre-Chorus,FANDOM,Waterparks,Do you see,36
I Felt Younger When We Met,Pre-Chorus,FANDOM,Waterparks,You're the reason I can't sleep?,37
I Felt Younger When We Met,Pre-Chorus,FANDOM,Waterparks,Lose it where your head should be,38
I Felt Younger When We Met,Pre-Chorus,FANDOM,Waterparks,In the dark between my sheets,39
I Felt Younger When We Met,Pre-Chorus,FANDOM,Waterparks,Do you see,40
I Felt Younger When We Met,Pre-Chorus,FANDOM,Waterparks,You're the reason I can't sleep?,41
I Felt Younger When We Met,Pre-Chorus,FANDOM,Waterparks,Lose it where your head should be,42
I Felt Younger When We Met,Pre-Chorus,FANDOM,Waterparks,In the dark between my sheets,43
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,I said I loved you to death,44
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,So I must be dead,45
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,It makes me sick you know my skin,46
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,My sins are all built in,47
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,"You know, so I must be dead",48
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,It makes me sick you know my skin,49
I Felt Younger When We Met,Chorus,FANDOM,Waterparks,"My freckles and my hands, you know",50
I Felt Younger When We Met,Outro,FANDOM,Waterparks,Do you see?,51
I Felt Younger When We Met,Outro,FANDOM,Waterparks,"You're the reason I can't sleep (Oh, oh)",52
I Felt Younger When We Met,Outro,FANDOM,Waterparks,Lose it where your head should be (Oh),53
I Felt Younger When We Met,Outro,FANDOM,Waterparks,"In the dark between my sheets, my sheets (Oh, oh)",54
I Felt Younger When We Met,Outro,FANDOM,Waterparks,Do you see?,55
I Felt Younger When We Met,Outro,FANDOM,Waterparks,"You're the reason I can't sleep (Oh, oh)",56
I Felt Younger When We Met,Outro,FANDOM,Waterparks,Lose it where your head should be (Oh),57
I Felt Younger When We Met,Outro,FANDOM,Waterparks,"In the dark between my sheets (Oh, Oh)",58
I Felt Younger When We Met,Outro,FANDOM,Waterparks,"My sheets, my sheets, my—",59
FUNERAL GREY,Verse 1,FUNERAL GREY,Waterparks,"11 PM, she walked in with her friends",1
FUNERAL GREY,Verse 1,FUNERAL GREY,Waterparks,And now I'm trippin' off the deep end (Deep end),2
FUNERAL GREY,Verse 1,FUNERAL GREY,Waterparks,So call me a Lyft or a black hearse,3
FUNERAL GREY,Verse 1,FUNERAL GREY,Waterparks,"'Cause I know you'll make my head spin, yeah",4
FUNERAL GREY,Verse 1,FUNERAL GREY,Waterparks,"And I said, ""What's your favorite color?""",5
FUNERAL GREY,Verse 1,FUNERAL GREY,Waterparks,She pointed at her waist,6
FUNERAL GREY,Verse 1,FUNERAL GREY,Waterparks,"And I said, ""That's not a color, it's a shade""",7
FUNERAL GREY,Verse 1,FUNERAL GREY,Waterparks,"She said, ""Don't disagree with me""",8
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,"And then she walked away, I didn't get her name",9
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,I can't explain the look on her face (Woo),10
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,"She wore a sweater in summer weather, yeah",11
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,"She wore a sweatеr, it was funeral grey",12
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,And now it's killing me,13
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,I just want you to bе my next mistake that I'm gonna make (Oh),14
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,"She wore a sweater in summer weather, yeah",15
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,"She wore a sweater, it was funeral grey",16
FUNERAL GREY,Verse 2,FUNERAL GREY,Waterparks,"3 AM, she walked in, took a hit",17
FUNERAL GREY,Verse 2,FUNERAL GREY,Waterparks,"I said, ''That shit is gonna kill you'' (kill you)",18
FUNERAL GREY,Verse 2,FUNERAL GREY,Waterparks,She kinda smiled and she blew it in my face,19
FUNERAL GREY,Verse 2,FUNERAL GREY,Waterparks,"And said ''Well, now you're gonna die too''",20
FUNERAL GREY,Verse 2,FUNERAL GREY,Waterparks,"I said that you can call me, beep me if you want my skin",21
FUNERAL GREY,Verse 2,FUNERAL GREY,Waterparks,"She rolled her eyes, and then she said",22
FUNERAL GREY,Verse 2,FUNERAL GREY,Waterparks,"""I know your dying wish is to be baptized in my spit""",23
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,"And then she walked away, I didn't get her name",24
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,I can't explain the look on her face,25
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,"She wore a sweater in summer weather, yeah",26
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,"She wore a sweater, it was funeral grey",27
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,And now it's killing me,28
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,I just want you to be my next mistake that I'm gonna make (Oh),29
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,"She wore a sweater in summer weather, yeah",30
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,"She wore a sweater, it was funeral grey",31
FUNERAL GREY,Post-Chorus,FUNERAL GREY,Waterparks,"Float my way, I'm melting for you",32
FUNERAL GREY,Post-Chorus,FUNERAL GREY,Waterparks,"Float my way, I'm melting for you",33
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,"She walked away, I didn't get her name",34
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,I can't explain the look on her face,35
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,"She wore a sweater in summer weather, yeah",36
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,"She wore a sweater, it was funeral grey",37
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,And now it's killing me,38
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,I just want you to be my next mistake that I'm gonna make (Oh),39
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,"She wore a sweater in summer weather, yeah",40
FUNERAL GREY,Chorus,FUNERAL GREY,Waterparks,"She wore a sweater, it was funeral grey",41
FUNERAL GREY,Post-Chorus,FUNERAL GREY,Waterparks,"Float my way, I'm melting for you",42
FUNERAL GREY,Post-Chorus,FUNERAL GREY,Waterparks,"Float my way, I'm melting for you",43
REAL SUPER DARK,Intro,BRAINWASHED,Waterparks,Let me speak to your manager,1
REAL SUPER DARK,Verse 1,BRAINWASHED,Waterparks,"Oh, you mean Benji? He's fuckin' busy",2
REAL SUPER DARK,Verse 1,BRAINWASHED,Waterparks,'Cause I just drove through AP on my brand-new jet ski,3
REAL SUPER DARK,Verse 1,BRAINWASHED,Waterparks,So leave some tears after the **** if you're feelin' silly,4
REAL SUPER DARK,Verse 1,BRAINWASHED,Waterparks,"I'll call you, beep you later if Otto doesn't serial kill me (Otto, I'm sorry, stop)",5
REAL SUPER DARK,Verse 2,BRAINWASHED,Waterparks,I'm out of my cage and I'm on the stage,6
REAL SUPER DARK,Verse 2,BRAINWASHED,Waterparks,I'm dyin' to give you a show,7
REAL SUPER DARK,Verse 2,BRAINWASHED,Waterparks,"I'm alienated, way overrated",8
REAL SUPER DARK,Verse 2,BRAINWASHED,Waterparks,Here are a few of the notes,9
REAL SUPER DARK,Verse 2,BRAINWASHED,Waterparks,"My fans are the best, they'd love me more dead",10
REAL SUPER DARK,Verse 2,BRAINWASHED,Waterparks,"But, man, I can't die 'til I finish the album",11
REAL SUPER DARK,Verse 2,BRAINWASHED,Waterparks,"'Cause if I could time it right, shit could go Platinum",12
REAL SUPER DARK,Verse 2,BRAINWASHED,Waterparks,"But, baby, it's gettin' too loud",13
REAL SUPER DARK,Pre-Chorus,BRAINWASHED,Waterparks,"Da-da-da, da-da, da-da, da-da",14
REAL SUPER DARK,Pre-Chorus,BRAINWASHED,Waterparks,"Da-da-da, da-da, da-da",15
REAL SUPER DARK,Chorus,BRAINWASHED,Waterparks,And everyone's freakin' me out (Woo),16
REAL SUPER DARK,Chorus,BRAINWASHED,Waterparks,"I wake up and I'm up and I'm down (Up, up, up)",17
REAL SUPER DARK,Chorus,BRAINWASHED,Waterparks,"Yo, shut the fuck out of your mouth",18
REAL SUPER DARK,Chorus,BRAINWASHED,Waterparks,Bite tongue 'til there's blood in my mouth (Bleh),19
REAL SUPER DARK,Chorus,BRAINWASHED,Waterparks,It freaks me out,20
REAL SUPER DARK,Interlude,BRAINWASHED,Waterparks,"(Otto, where are you going?)",21
REAL SUPER DARK,Interlude,BRAINWASHED,Waterparks,"(Otto, get in the car, get back in the car)",22
REAL SUPER DARK,Verse 3,BRAINWASHED,Waterparks,"I'm Miss Congeniality, everybody's proud of me",23
REAL SUPER DARK,Verse 3,BRAINWASHED,Waterparks,"But when they try and tell me, volume's muted like they're sound asleep",24
REAL SUPER DARK,Verse 3,BRAINWASHED,Waterparks,"Therapy's not working, I don't understand so",25
REAL SUPER DARK,Verse 3,BRAINWASHED,Waterparks,"I kill time playin' tennis with your favorite band, we're singin'",26
REAL SUPER DARK,Pre-Chorus,BRAINWASHED,Waterparks,"Da-da-da, da-da, da-da, da-da (Woo)",27
REAL SUPER DARK,Pre-Chorus,BRAINWASHED,Waterparks,"Da-da-da, da-da, da-da (One more fuckin' time)",28
REAL SUPER DARK,Chorus,BRAINWASHED,Waterparks,And everyone's freakin' me out (Woo),29
REAL SUPER DARK,Chorus,BRAINWASHED,Waterparks,"I wake up and I'm up and I'm down (Up, up, up)",30
REAL SUPER DARK,Chorus,BRAINWASHED,Waterparks,"Yo, shut the fuck out of your mouth",31
REAL SUPER DARK,Chorus,BRAINWASHED,Waterparks,Bite tongue till there's blood in my mouth (Bleh),32
REAL SUPER DARK,Chorus,BRAINWASHED,Waterparks,It freaks me out,33
REAL SUPER DARK,Chorus,BRAINWASHED,Waterparks,It freaks me out,34
REAL SUPER DARK,Chorus,BRAINWASHED,Waterparks,(Where the fuck are you going?),35
REAL SUPER DARK,Bridge,BRAINWASHED,Waterparks,It gets real super dark,36
REAL SUPER DARK,Bridge,BRAINWASHED,Waterparks,Around the edge of my heart,37
REAL SUPER DARK,Bridge,BRAINWASHED,Waterparks,Around the edge of my heart,38
REAL SUPER DARK,Bridge,BRAINWASHED,Waterparks,It gets real fuckin' dark,39
REAL SUPER DARK,Bridge,BRAINWASHED,Waterparks,Around the edge of my heart,40
REAL SUPER DARK,Bridge,BRAINWASHED,Waterparks,Around the edge of my heart (Go),41
REAL SUPER DARK,Bridge,BRAINWASHED,Waterparks,Gets real super dark,42
REAL SUPER DARK,Bridge,BRAINWASHED,Waterparks,Around the edge of my heart,43
REAL SUPER DARK,Bridge,BRAINWASHED,Waterparks,Around the edge of my heart,44
REAL SUPER DARK,Bridge,BRAINWASHED,Waterparks,It gets real fuckin' dark,45
REAL SUPER DARK,Bridge,BRAINWASHED,Waterparks,Around the edge of my heart,46
REAL SUPER DARK,Bridge,BRAINWASHED,Waterparks,Around the edge of my heart,47
REAL SUPER DARK,Outro,BRAINWASHED,Waterparks,"(Otto, don't be mad at this)",48
REAL SUPER DARK,Outro,BRAINWASHED,Waterparks,"(Woo, yeah! Otto! Otto!)",49
REAL SUPER DARK,Outro,BRAINWASHED,Waterparks,"(Oh, man, you don't look so good)",50
RITUAL,Intro,INTELLECTUAL PROPERTY,Waterparks,What if I want to have sex before I get married?,1
RITUAL,Intro,INTELLECTUAL PROPERTY,Waterparks,"Well, I guess you just have to be prepared to die",2
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,My inner child needs a bulletproof vest and a phone that can't text,3
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,And twenty years rest,4
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,"Build a bomb shelter, bite a belt for the stress",5
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,"Never know what's next, next",6
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,Sleepin' with my clothes on in case shit goes wrong,7
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,Gotta clear my front lawn off,8
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,Sleepin' with my clothes on in case shit goes wrong,9
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,Gotta clear my front lawn off,10
RITUAL,Pre-Chorus,INTELLECTUAL PROPERTY,Waterparks,Melatonin eyes feel hеavy tonight,11
RITUAL,Pre-Chorus,INTELLECTUAL PROPERTY,Waterparks,I could sleep for weeks and speak in Z's,12
RITUAL,Pre-Chorus,INTELLECTUAL PROPERTY,Waterparks,"Don't look for me, don't look for me",13
RITUAL,Chorus,INTELLECTUAL PROPERTY,Waterparks,Thеy're killin' me when I'm fast asleep,14
RITUAL,Chorus,INTELLECTUAL PROPERTY,Waterparks,Are you hearin' me when I say you're bleedin' me out?,15
RITUAL,Chorus,INTELLECTUAL PROPERTY,Waterparks,"With all the things you don't say, I'm livin' fuckin' betrayed",16
RITUAL,Chorus,INTELLECTUAL PROPERTY,Waterparks,Livin' like I'm dead and on my own,17
RITUAL,Chorus,INTELLECTUAL PROPERTY,Waterparks,You're killin' me when I'm fast asleep,18
RITUAL,Chorus,INTELLECTUAL PROPERTY,Waterparks,Like a ritual (Yeah),19
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,My inner child needs a bulletproof vest and a phone that can't text,20
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,And twenty years rest,21
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,"Build a bomb shelter, bite a belt for the stress",22
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,"Never know what's next, next",23
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,Sleepin' with my clothes on in case shit goes wrong,24
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,Gotta clear my front lawn off,25
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,Sleepin' with my clothes on in case shit goes wrong,26
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,Gotta clear my front lawn off,27
RITUAL,Pre-Chorus,INTELLECTUAL PROPERTY,Waterparks,Melatonin eyes feel heavy tonight,28
RITUAL,Pre-Chorus,INTELLECTUAL PROPERTY,Waterparks,I could sleep for weeks and speak in Z's,29
RITUAL,Pre-Chorus,INTELLECTUAL PROPERTY,Waterparks,"Don't look for me, don't look for me",30
RITUAL,Chorus,INTELLECTUAL PROPERTY,Waterparks,They're killin' me when I'm fast asleep,31
RITUAL,Chorus,INTELLECTUAL PROPERTY,Waterparks,Are you hearin' me when I say you're bleedin' me out?,32
RITUAL,Chorus,INTELLECTUAL PROPERTY,Waterparks,"With all the things you don't say, I'm livin' fuckin' betrayed",33
RITUAL,Chorus,INTELLECTUAL PROPERTY,Waterparks,Livin' like I'm dead and on my own,34
RITUAL,Chorus,INTELLECTUAL PROPERTY,Waterparks,You're killin' me when I'm fast asleep,35
RITUAL,Chorus,INTELLECTUAL PROPERTY,Waterparks,Like a ritual,36
RITUAL,Interlude,INTELLECTUAL PROPERTY,Waterparks,"(Eight, seven, six, five, four, three)",37
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,My inner child needs a bulletproof vest and a phone that can't text,38
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,And twenty years rest,39
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,"Build a bomb shelter, bite a belt for the stress",40
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,Never know what's next,41
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,Sleepin' with my clothes on in case shit goes wrong,42
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,Gotta clear my front lawn off,43
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,Sleepin' with my clothes on in case shit goes wrong,44
RITUAL,Verse,INTELLECTUAL PROPERTY,Waterparks,Gotta clear my front lawn off,45
RITUAL,Outro,INTELLECTUAL PROPERTY,Waterparks,"Yeah, woo",46
RITUAL,Outro,INTELLECTUAL PROPERTY,Waterparks,(Shut the fuck up),47
FAI2,Intro: Awsten Knight,FAI2,Waterparks,We can fuck about it later if you want,1
FAI2,Intro: Awsten Knight,FAI2,Waterparks,It's all we ever really do when something's wrong,2
FAI2,Intro: Awsten Knight,FAI2,Waterparks,"'Cause you, you don't seem to like it when we talk",3
FAI2,Intro: Awsten Knight,FAI2,Waterparks,"I guess I'll see you later, see you later",4
FAI2,Intro: Awsten Knight,FAI2,Waterparks,We can fuck about it later if you want,5
FAI2,Intro: Awsten Knight,FAI2,Waterparks,Because we never fix the problems that we've got,6
FAI2,Intro: Awsten Knight,FAI2,Waterparks,"Baby, you don't seem to like it when we talk",7
FAI2,Intro: Awsten Knight,FAI2,Waterparks,"I guess I'll see you later, see you later",8
FAI2,Intro: Awsten Knight,FAI2,Waterparks,We can fuck about it later if you want,9
FAI2,Intro: Awsten Knight,FAI2,Waterparks,It's all we ever really do when something's wrong,10
FAI2,Intro: Awsten Knight,FAI2,Waterparks,"'Cause you, you don't seem to like it when we talk",11
FAI2,Intro: Awsten Knight,FAI2,Waterparks,"I guess I'll see you later, see you later",12
FAI2,Verse 1: Awsten Knight,FAI2,Waterparks,"I like you, but I need some space",13
FAI2,Verse 1: Awsten Knight,FAI2,Waterparks,I like you kinda far away,14
FAI2,Verse 1: Awsten Knight,FAI2,Waterparks,It's not hard to kill a day,15
FAI2,Verse 1: Awsten Knight,FAI2,Waterparks,Lookin' at your face,16
FAI2,Verse 1: Awsten Knight,FAI2,Waterparks,"I like you, but I need some room",17
FAI2,Verse 1: Awsten Knight,FAI2,Waterparks,Been givin' me your attitude,18
FAI2,Verse 1: Awsten Knight,FAI2,Waterparks,It doesn't always stay that way,19
FAI2,Verse 1: Awsten Knight,FAI2,Waterparks,I hate the aftertaste,20
FAI2,Verse 1: Awsten Knight,FAI2,Waterparks,"I hate the aftertaste, no, no, yeah",21
FAI2,Chorus: Zeph,FAI2,Waterparks,We can fuck about it later if you want,22
FAI2,Chorus: Zeph,FAI2,Waterparks,It's all we ever really do when something's wrong,23
FAI2,Chorus: Zeph,FAI2,Waterparks,"'Cause you, you don't seem to like it when we talk",24
FAI2,Chorus: Zeph,FAI2,Waterparks,"I guess I'll see you later, see you later",25
FAI2,Chorus: Zeph,FAI2,Waterparks,We can fuck about it later if you want,26
FAI2,Chorus: Zeph,FAI2,Waterparks,Because we never fix the problems that we've got,27
FAI2,Chorus: Zeph,FAI2,Waterparks,"Baby, you don't seem to like it when we talk",28
FAI2,Chorus: Zeph,FAI2,Waterparks,"I guess I'll see you later, see you later",29
FAI2,Verse 2: Zeph,FAI2,Waterparks,All of this space is suffocating,30
FAI2,Verse 2: Zeph,FAI2,Waterparks,You suck at communicating,31
FAI2,Verse 2: Zeph,FAI2,Waterparks,You're so busy isolating,32
FAI2,Verse 2: Zeph,FAI2,Waterparks,Craving you's excruciating,33
FAI2,Verse 2: Zeph,FAI2,Waterparks,I get it if you need a minute,34
FAI2,Verse 2: Zeph,FAI2,Waterparks,"But whenever I need you, it's crickets",35
FAI2,Verse 2: Zeph,FAI2,Waterparks,My overthinking is so turbulent,36
FAI2,Verse 2: Zeph,FAI2,Waterparks,Why be with someone who's off limits?,37
FAI2,Verse 2: Zeph,FAI2,Waterparks,"You were my God, now I’m an infidel",38
FAI2,Verse 2: Zeph,FAI2,Waterparks,I sold myself for property in hell,39
FAI2,Verse 2: Zeph,FAI2,Waterparks,"When I try to love you, I get repelled",40
FAI2,Verse 2: Zeph,FAI2,Waterparks,You wanna fuck about it?,41
FAI2,Verse 2: Zeph,FAI2,Waterparks,Go fuck yourself,42
FAI2,Chorus: Awsten Knight & Zeph,FAI2,Waterparks,We can fuck about it later if you want,43
FAI2,Chorus: Awsten Knight & Zeph,FAI2,Waterparks,It's all we ever really do when something's wrong,44
FAI2,Chorus: Awsten Knight & Zeph,FAI2,Waterparks,"'Cause you, you don't seem to like it when we talk",45
FAI2,Chorus: Awsten Knight & Zeph,FAI2,Waterparks,"I guess I'll see you later, see you later",46
FAI2,Chorus: Awsten Knight & Zeph,FAI2,Waterparks,We can fuck about it later if you want,47
FAI2,Chorus: Awsten Knight & Zeph,FAI2,Waterparks,Because we never fix the problems that we've got,48
FAI2,Chorus: Awsten Knight & Zeph,FAI2,Waterparks,"Baby, you don't seem to like it when we talk",49
FAI2,Chorus: Awsten Knight & Zeph,FAI2,Waterparks,"I guess I'll see you later, see you later, oh",50
FAI2,Outro: Awsten Knight,FAI2,Waterparks,We can fuck about it later if you want,51
FAI2,Outro: Awsten Knight,FAI2,Waterparks,It's all we ever really do when something's wrong,52
FAI2,Outro: Awsten Knight,FAI2,Waterparks,"'Cause you, you don't seem to like it when we talk",53
FAI2,Outro: Awsten Knight,FAI2,Waterparks,"I guess I'll see you later, see you later",54
FAI2,Outro: Awsten Knight,FAI2,Waterparks,We can fuck about it later if you want,55
FAI2,Outro: Awsten Knight,FAI2,Waterparks,Because we never fix the problems that we've got,56
FAI2,Outro: Awsten Knight,FAI2,Waterparks,"Baby, you don't seem to like it when we talk",57
FAI2,Outro: Awsten Knight,FAI2,Waterparks,"I guess I'll see you later, see you later",58
GH2024,Intro: Greatest Hits,GH2024,Waterparks,Last night I had the strangest dream of all,1
GH2024,Intro: Greatest Hits,GH2024,Waterparks,Last night I had the strangest dream of all,2
GH2024,Intro: Greatest Hits,GH2024,Waterparks,Last night I had the strangest dream of all,3
GH2024,Intro: Greatest Hits,GH2024,Waterparks,Last night I had the strangest dream of all,4
GH2024,Intro: Greatest Hits,GH2024,Waterparks,Last night I had the strangest dream of all,5
GH2024,Verse 1: Fuzzy,GH2024,Waterparks,My demons drive a limo,6
GH2024,Verse 1: Fuzzy,GH2024,Waterparks,Straight up to my window,7
GH2024,Verse 1: Fuzzy,GH2024,Waterparks,I hide under my pillow,8
GH2024,Verse 1: Fuzzy,GH2024,Waterparks,Welcome to the intro,9
GH2024,Verse 1: Fuzzy,GH2024,Waterparks,Step into the moonlight,10
GH2024,Verse 1: Fuzzy,GH2024,Waterparks,Climb into my bad night,11
GH2024,Verse 1: Fuzzy,GH2024,Waterparks,Everything is alright,12
GH2024,Verse 1: Fuzzy,GH2024,Waterparks,Step into the moonlight,13
GH2024,Verse 1: Fuzzy,GH2024,Waterparks,"Me, myself, and I",14
GH2024,Verse 1: Fuzzy,GH2024,Waterparks,Play a little game called hide and sleep,15
GH2024,Verse 1: Fuzzy,GH2024,Waterparks,All night,16
GH2024,Pre-Chorus: Fuzzy,GH2024,Waterparks,Because I see shadows on my walls,17
GH2024,Pre-Chorus: Fuzzy,GH2024,Waterparks,"They see me from the halls (SOUL, ST*R)",18
GH2024,Pre-Chorus: Fuzzy,GH2024,Waterparks,And I don't know just what they want,19
GH2024,Pre-Chorus: Fuzzy,GH2024,Waterparks,But I'ma knock 'em down down down like,20
GH2024,Chorus: Fuzzy,GH2024,Waterparks,What's up,21
GH2024,Chorus: Fuzzy,GH2024,Waterparks,Everything gеts fuzzy when you come around,22
GH2024,Chorus: Fuzzy,GH2024,Waterparks,What's up,23
GH2024,Chorus: Fuzzy,GH2024,Waterparks,Everything gеts fuzzy when you come around,24
GH2024,Verse 2: Violet!,GH2024,Waterparks,You freak me out,25
GH2024,Verse 2: Violet!,GH2024,Waterparks,So I stay in,26
GH2024,Verse 2: Violet!,GH2024,Waterparks,Do you see me now?,27
GH2024,Verse 2: Violet!,GH2024,Waterparks,Do you have my PIN?,28
GH2024,Verse 2: Violet!,GH2024,Waterparks,"No, I don’t know how",29
GH2024,Verse 2: Violet!,GH2024,Waterparks,You’ll show up or when,30
GH2024,Verse 2: Violet!,GH2024,Waterparks,But it freaks me out,31
GH2024,Pre-Chorus: Violet!/You’d Be Paranoid Too (If Everyone Was Out to Get You),GH2024,Waterparks,I say “Boy I’m not a stalker,32
GH2024,Pre-Chorus: Violet!/You’d Be Paranoid Too (If Everyone Was Out to Get You),GH2024,Waterparks,"But I watch you when you’re walking""",33
GH2024,Pre-Chorus: Violet!/You’d Be Paranoid Too (If Everyone Was Out to Get You),GH2024,Waterparks,There's eyes up in my closet,34
